County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Garfield County,1/11/2020,4,12,16,0,1,4,1,10,0,0,2021/05/03 12:56:56
Garfield County,8/11/2020,1,10,11,2,1,2,2,3,1,0,2021/05/03 12:56:56
Garfield County,15/11/2020,0,5,5,0,1,1,1,1,1,0,2021/05/03 12:56:56
Garfield County,22/11/2020,2,3,5,1,1,0,2,1,0,0,2021/05/03 12:56:56
Garfield County,29/11/2020,1,1,2,1,0,0,0,1,0,0,2021/05/03 12:56:56
Garfield County,13/12/2020,1,8,9,0,1,0,0,2,6,0,2021/05/03 12:56:56
Garfield County,20/12/2020,6,7,13,2,2,2,1,1,5,0,2021/05/03 12:56:56
Garfield County,27/12/2020,2,1,3,0,1,0,2,0,0,0,2021/05/03 12:56:56
Garfield County,3/1/2021,2,1,3,1,0,2,0,0,0,0,2021/05/03 12:56:56
Garfield County,10/1/2021,2,1,3,1,2,0,0,0,0,0,2021/05/03 12:56:56
Garfield County,17/1/2021,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Garfield County,24/1/2021,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Garfield County,31/1/2021,4,2,6,2,2,1,1,0,0,0,2021/05/03 12:56:56
Garfield County,7/2/2021,1,0,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Garfield County,14/2/2021,2,2,4,0,1,0,2,1,0,0,2021/05/03 12:56:56
Garfield County,21/2/2021,1,0,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Garfield County,14/3/2021,1,1,2,0,1,0,0,1,0,0,2021/05/03 12:56:56
Garfield County,21/3/2021,1,0,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Garfield County,25/4/2021,1,0,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Grant County,1/3/2020,0,1,1,0,0,0,0,0,1,0,2021/05/03 12:56:56
Grant County,8/3/2020,0,11,11,2,3,2,1,3,0,0,2021/05/03 12:56:56
Grant County,15/3/2020,0,36,36,2,10,3,18,3,0,0,2021/05/03 12:56:56
Grant County,22/3/2020,0,27,27,1,9,9,7,1,0,0,2021/05/03 12:56:56
Grant County,29/3/2020,0,24,24,2,6,9,4,3,0,0,2021/05/03 12:56:56
Grant County,5/4/2020,0,29,29,2,5,14,5,3,0,0,2021/05/03 12:56:56
Grant County,12/4/2020,0,18,18,4,3,3,5,3,0,0,2021/05/03 12:56:56
Grant County,19/4/2020,0,15,15,2,5,7,1,0,0,0,2021/05/03 12:56:56
Grant County,26/4/2020,0,21,21,2,13,4,1,1,0,0,2021/05/03 12:56:56
Grant County,3/5/2020,0,4,4,0,0,2,2,0,0,0,2021/05/03 12:56:56
Grant County,10/5/2020,0,6,6,2,1,3,0,0,0,0,2021/05/03 12:56:56
Grant County,17/5/2020,0,17,17,3,8,3,3,0,0,0,2021/05/03 12:56:56
Grant County,24/5/2020,0,33,33,8,13,2,7,1,2,0,2021/05/03 12:56:56
Grant County,31/5/2020,0,13,13,2,7,3,1,0,0,0,2021/05/03 12:56:56
Grant County,7/6/2020,0,97,97,22,32,18,15,8,2,0,2021/05/03 12:56:56
Grant County,14/6/2020,0,134,134,24,44,31,23,8,4,0,2021/05/03 12:56:56
Grant County,21/6/2020,0,97,97,20,30,18,22,6,1,0,2021/05/03 12:56:56
Grant County,28/6/2020,0,118,118,17,43,29,20,5,4,0,2021/05/03 12:56:56
Grant County,5/7/2020,0,195,195,41,69,41,30,8,6,0,2021/05/03 12:56:56
Grant County,12/7/2020,0,138,138,22,55,32,18,9,2,0,2021/05/03 12:56:56
Grant County,19/7/2020,0,177,177,25,65,43,33,7,4,0,2021/05/03 12:56:56
Grant County,26/7/2020,0,167,167,28,56,42,29,9,3,0,2021/05/03 12:56:56
Grant County,2/8/2020,0,205,205,30,70,60,33,7,5,0,2021/05/03 12:56:56
Grant County,9/8/2020,0,321,321,57,129,64,52,18,1,0,2021/05/03 12:56:56
Grant County,16/8/2020,0,235,235,35,90,57,34,14,5,0,2021/05/03 12:56:56
Grant County,23/8/2020,0,199,199,38,72,47,32,8,2,0,2021/05/03 12:56:56
Grant County,30/8/2020,1,203,204,32,85,55,24,6,2,0,2021/05/03 12:56:56
Grant County,6/9/2020,1,163,164,19,70,45,21,8,1,0,2021/05/03 12:56:56
Grant County,13/9/2020,1,158,159,22,65,37,29,3,3,0,2021/05/03 12:56:56
Grant County,20/9/2020,0,128,128,22,45,29,21,9,2,0,2021/05/03 12:56:56
Grant County,27/9/2020,0,79,79,4,27,23,14,10,1,0,2021/05/03 12:56:56
Grant County,4/10/2020,0,120,120,16,31,21,26,22,4,0,2021/05/03 12:56:56
Grant County,11/10/2020,2,99,101,17,24,18,21,18,3,0,2021/05/03 12:56:56
Grant County,18/10/2020,0,56,56,9,16,16,8,6,1,0,2021/05/03 12:56:56
Grant County,25/10/2020,6,74,80,9,26,20,15,4,6,0,2021/05/03 12:56:56
Grant County,1/11/2020,32,134,166,37,40,59,24,5,1,0,2021/05/03 12:56:56
Grant County,8/11/2020,39,243,282,57,96,53,60,11,5,0,2021/05/03 12:56:56
Grant County,15/11/2020,72,278,350,65,110,83,78,13,1,0,2021/05/03 12:56:56
Grant County,22/11/2020,58,151,209,31,65,48,37,25,3,0,2021/05/03 12:56:56
Grant County,29/11/2020,85,284,369,79,135,82,56,15,2,0,2021/05/03 12:56:56
Grant County,6/12/2020,208,228,436,88,134,99,78,28,7,2,2021/05/03 12:56:56
Grant County,13/12/2020,143,250,393,93,115,86,58,36,5,0,2021/05/03 12:56:56
Grant County,20/12/2020,113,134,247,45,72,57,48,25,0,0,2021/05/03 12:56:56
Grant County,27/12/2020,114,165,279,50,79,73,45,28,4,0,2021/05/03 12:56:56
Grant County,3/1/2021,131,207,338,75,93,89,49,25,7,0,2021/05/03 12:56:56
Grant County,10/1/2021,142,152,294,79,88,60,41,19,7,0,2021/05/03 12:56:56
Grant County,17/1/2021,111,126,237,51,59,68,36,17,6,0,2021/05/03 12:56:56
Grant County,24/1/2021,93,92,185,42,47,48,35,11,2,0,2021/05/03 12:56:56
Grant County,31/1/2021,75,107,182,44,46,46,32,12,2,0,2021/05/03 12:56:56
Grant County,7/2/2021,82,71,153,50,40,34,23,6,0,0,2021/05/03 12:56:56
Grant County,14/2/2021,59,65,124,33,35,23,28,4,1,0,2021/05/03 12:56:56
Grant County,21/2/2021,38,41,79,29,15,14,14,7,0,0,2021/05/03 12:56:56
Grant County,28/2/2021,36,34,70,13,19,19,16,3,0,0,2021/05/03 12:56:56
Grant County,7/3/2021,42,48,90,19,31,26,14,0,0,0,2021/05/03 12:56:56
Grant County,14/3/2021,54,46,100,23,34,22,15,4,2,0,2021/05/03 12:56:56
Grant County,21/3/2021,44,40,84,22,30,20,10,2,0,0,2021/05/03 12:56:56
Grant County,28/3/2021,40,35,75,15,26,17,13,3,1,0,2021/05/03 12:56:56
Grant County,4/4/2021,46,36,82,20,25,19,12,5,1,0,2021/05/03 12:56:56
Grant County,11/4/2021,68,68,136,29,46,30,21,9,1,0,2021/05/03 12:56:56
Grant County,18/4/2021,62,84,146,30,34,38,27,14,3,0,2021/05/03 12:56:56
Grant County,25/4/2021,68,60,128,24,36,21,31,13,3,0,2021/05/03 12:56:56
Grant County,2/5/2021,1,0,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Grays Harbor County,2/2/2020,1,0,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Grays Harbor County,16/2/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Grays Harbor County,8/3/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Grays Harbor County,15/3/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Grays Harbor County,22/3/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Grays Harbor County,29/3/2020,0,4,4,0,1,0,3,0,0,0,2021/05/03 12:56:56
Grays Harbor County,5/4/2020,0,5,5,0,0,1,0,4,0,0,2021/05/03 12:56:56
Grays Harbor County,26/4/2020,0,1,1,0,0,0,0,0,1,0,2021/05/03 12:56:56
Grays Harbor County,3/5/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Grays Harbor County,10/5/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Grays Harbor County,17/5/2020,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Grays Harbor County,24/5/2020,0,2,2,0,2,0,0,0,0,0,2021/05/03 12:56:56
Grays Harbor County,31/5/2020,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Grays Harbor County,7/6/2020,0,2,2,0,0,1,1,0,0,0,2021/05/03 12:56:56
Grays Harbor County,14/6/2020,0,5,5,0,2,1,1,1,0,0,2021/05/03 12:56:56
Grays Harbor County,21/6/2020,0,4,4,1,1,0,2,0,0,0,2021/05/03 12:56:56
Grays Harbor County,28/6/2020,0,16,16,4,9,2,0,1,0,0,2021/05/03 12:56:56
Grays Harbor County,5/7/2020,0,9,9,1,1,3,3,1,0,0,2021/05/03 12:56:56
Grays Harbor County,12/7/2020,0,11,11,0,5,4,1,0,1,0,2021/05/03 12:56:56
Grays Harbor County,19/7/2020,1,22,23,1,4,6,9,2,1,0,2021/05/03 12:56:56
Grays Harbor County,26/7/2020,0,16,16,1,12,1,1,0,1,0,2021/05/03 12:56:56
Grays Harbor County,2/8/2020,0,19,19,2,5,3,0,5,4,0,2021/05/03 12:56:56
Grays Harbor County,9/8/2020,6,26,32,6,11,9,4,1,1,0,2021/05/03 12:56:56
Grays Harbor County,16/8/2020,2,69,71,6,21,27,13,3,1,0,2021/05/03 12:56:56
Grays Harbor County,23/8/2020,3,30,33,8,6,8,5,6,0,0,2021/05/03 12:56:56
Grays Harbor County,30/8/2020,5,57,62,9,13,20,12,3,5,0,2021/05/03 12:56:56
Grays Harbor County,6/9/2020,5,67,72,23,17,13,9,2,8,0,2021/05/03 12:56:56
Grays Harbor County,13/9/2020,1,82,83,16,20,16,14,11,6,0,2021/05/03 12:56:56
Grays Harbor County,20/9/2020,5,55,60,14,24,10,8,4,0,0,2021/05/03 12:56:56
Grays Harbor County,27/9/2020,4,46,50,15,12,9,13,1,0,0,2021/05/03 12:56:56
Grays Harbor County,4/10/2020,2,48,50,7,8,18,9,6,2,0,2021/05/03 12:56:56
Grays Harbor County,11/10/2020,2,49,51,14,6,11,9,9,2,0,2021/05/03 12:56:56
Grays Harbor County,18/10/2020,6,58,64,13,12,11,17,9,2,0,2021/05/03 12:56:56
Grays Harbor County,25/10/2020,4,31,35,8,3,9,5,9,1,0,2021/05/03 12:56:56
Grays Harbor County,1/11/2020,5,72,77,8,10,15,30,14,0,0,2021/05/03 12:56:56
Grays Harbor County,8/11/2020,12,68,80,9,22,16,18,13,2,0,2021/05/03 12:56:56
Grays Harbor County,15/11/2020,13,91,104,22,29,24,21,4,3,1,2021/05/03 12:56:56
Grays Harbor County,22/11/2020,4,69,73,9,16,23,16,5,4,0,2021/05/03 12:56:56
Grays Harbor County,29/11/2020,0,270,270,13,53,65,60,26,5,48,2021/05/03 12:56:56
Grays Harbor County,6/12/2020,6,237,243,28,51,74,60,28,2,0,2021/05/03 12:56:56
Grays Harbor County,13/12/2020,4,537,541,33,127,201,149,30,1,0,2021/05/03 12:56:56
Grays Harbor County,20/12/2020,2,202,204,25,55,69,38,15,1,1,2021/05/03 12:56:56
Grays Harbor County,27/12/2020,11,188,199,19,56,55,44,21,4,0,2021/05/03 12:56:56
Grays Harbor County,3/1/2021,12,174,186,24,42,56,40,21,3,0,2021/05/03 12:56:56
Grays Harbor County,10/1/2021,9,104,113,19,24,32,23,13,2,0,2021/05/03 12:56:56
Grays Harbor County,17/1/2021,5,127,132,18,35,34,35,7,3,0,2021/05/03 12:56:56
Grays Harbor County,24/1/2021,1,117,118,7,31,40,30,8,2,0,2021/05/03 12:56:56
Grays Harbor County,31/1/2021,7,69,76,8,13,25,15,9,6,0,2021/05/03 12:56:56
Grays Harbor County,7/2/2021,2,54,56,7,10,19,14,3,3,0,2021/05/03 12:56:56
Grays Harbor County,14/2/2021,5,50,55,5,13,17,14,5,1,0,2021/05/03 12:56:56
Grays Harbor County,21/2/2021,4,45,49,3,13,11,15,6,1,0,2021/05/03 12:56:56
Grays Harbor County,28/2/2021,5,47,52,8,17,8,8,6,4,1,2021/05/03 12:56:56
Grays Harbor County,7/3/2021,4,35,39,11,12,13,3,0,0,0,2021/05/03 12:56:56
Grays Harbor County,14/3/2021,6,40,46,10,13,11,6,5,1,0,2021/05/03 12:56:56
Grays Harbor County,21/3/2021,4,36,40,2,20,6,7,5,0,0,2021/05/03 12:56:56
Grays Harbor County,28/3/2021,4,22,26,6,4,7,6,2,1,0,2021/05/03 12:56:56
Grays Harbor County,4/4/2021,4,44,48,7,18,12,4,3,4,0,2021/05/03 12:56:56
Grays Harbor County,11/4/2021,13,60,73,12,24,19,4,6,8,0,2021/05/03 12:56:56
Grays Harbor County,18/4/2021,8,58,66,10,21,15,9,8,3,0,2021/05/03 12:56:56
Grays Harbor County,25/4/2021,14,61,75,12,26,19,8,9,1,0,2021/05/03 12:56:56
Grays Harbor County,2/5/2021,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Island County,8/3/2020,0,18,18,0,3,3,8,3,1,0,2021/05/03 12:56:56
Island County,15/3/2020,0,25,25,0,3,3,7,7,5,0,2021/05/03 12:56:56
Island County,22/3/2020,0,81,81,2,13,12,14,15,25,0,2021/05/03 12:56:56
Island County,29/3/2020,0,33,33,1,5,5,12,8,2,0,2021/05/03 12:56:56
Island County,5/4/2020,0,7,7,0,1,0,5,0,1,0,2021/05/03 12:56:56
Island County,12/4/2020,0,5,5,0,1,1,2,0,1,0,2021/05/03 12:56:56
Island County,26/4/2020,0,4,4,0,0,0,2,0,2,0,2021/05/03 12:56:56
Island County,3/5/2020,0,7,7,0,2,2,2,1,0,0,2021/05/03 12:56:56
Island County,10/5/2020,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Island County,17/5/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Island County,24/5/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Island County,14/6/2020,0,8,8,1,3,3,0,1,0,0,2021/05/03 12:56:56
Island County,21/6/2020,0,3,3,0,1,0,1,1,0,0,2021/05/03 12:56:56
Island County,28/6/2020,0,5,5,0,0,2,1,2,0,0,2021/05/03 12:56:56
Island County,5/7/2020,0,9,9,2,2,2,2,0,1,0,2021/05/03 12:56:56
Island County,12/7/2020,0,12,12,1,7,2,0,1,1,0,2021/05/03 12:56:56
Island County,19/7/2020,0,17,17,4,4,2,6,0,1,0,2021/05/03 12:56:56
Island County,26/7/2020,0,7,7,1,3,1,0,2,0,0,2021/05/03 12:56:56
Island County,2/8/2020,0,5,5,1,3,0,0,0,1,0,2021/05/03 12:56:56
Island County,9/8/2020,0,6,6,1,1,1,2,1,0,0,2021/05/03 12:56:56
Island County,16/8/2020,0,12,12,3,5,3,0,1,0,0,2021/05/03 12:56:56
Island County,23/8/2020,0,5,5,1,2,1,0,1,0,0,2021/05/03 12:56:56
Island County,30/8/2020,0,2,2,0,0,1,0,0,1,0,2021/05/03 12:56:56
Island County,6/9/2020,0,12,12,2,5,2,2,1,0,0,2021/05/03 12:56:56
Island County,13/9/2020,0,10,10,2,3,2,1,1,1,0,2021/05/03 12:56:56
Island County,20/9/2020,3,18,21,1,5,6,6,2,1,0,2021/05/03 12:56:56
Island County,27/9/2020,0,9,9,2,6,1,0,0,0,0,2021/05/03 12:56:56
Island County,4/10/2020,0,26,26,2,10,6,4,3,1,0,2021/05/03 12:56:56
Island County,11/10/2020,0,16,16,4,6,3,1,2,0,0,2021/05/03 12:56:56
Island County,18/10/2020,6,28,34,7,5,8,8,5,1,0,2021/05/03 12:56:56
Island County,25/10/2020,0,24,24,4,7,2,9,2,0,0,2021/05/03 12:56:56
Island County,1/11/2020,0,36,36,6,15,4,6,3,2,0,2021/05/03 12:56:56
Island County,8/11/2020,3,70,73,12,34,12,11,3,1,0,2021/05/03 12:56:56
Island County,15/11/2020,2,89,91,12,32,12,15,13,7,0,2021/05/03 12:56:56
Island County,22/11/2020,2,59,61,8,17,10,13,3,10,0,2021/05/03 12:56:56
Island County,29/11/2020,3,80,83,7,31,14,12,9,10,0,2021/05/03 12:56:56
Island County,6/12/2020,0,54,54,9,19,15,8,2,1,0,2021/05/03 12:56:56
Island County,13/12/2020,0,47,47,3,25,9,4,5,1,0,2021/05/03 12:56:56
Island County,20/12/2020,1,33,34,0,18,3,8,4,1,0,2021/05/03 12:56:56
Island County,27/12/2020,1,73,74,8,26,9,16,8,7,0,2021/05/03 12:56:56
Island County,3/1/2021,3,84,87,10,33,10,20,10,4,0,2021/05/03 12:56:56
Island County,10/1/2021,0,44,44,8,18,8,5,5,0,0,2021/05/03 12:56:56
Island County,17/1/2021,1,57,58,6,23,10,5,12,2,0,2021/05/03 12:56:56
Island County,24/1/2021,3,36,39,3,17,5,10,2,2,0,2021/05/03 12:56:56
Island County,31/1/2021,7,42,49,8,18,11,9,3,0,0,2021/05/03 12:56:56
Island County,7/2/2021,5,18,23,2,4,4,8,5,0,0,2021/05/03 12:56:56
Island County,14/2/2021,4,10,14,1,4,2,6,0,1,0,2021/05/03 12:56:56
Island County,21/2/2021,15,14,29,5,11,8,3,1,1,0,2021/05/03 12:56:56
Island County,28/2/2021,6,64,70,9,49,11,0,1,0,0,2021/05/03 12:56:56
Island County,7/3/2021,7,33,40,6,10,8,7,7,2,0,2021/05/03 12:56:56
Island County,14/3/2021,6,17,23,5,1,10,7,0,0,0,2021/05/03 12:56:56
Island County,21/3/2021,5,13,18,3,7,1,5,2,0,0,2021/05/03 12:56:56
Island County,28/3/2021,5,13,18,5,6,4,3,0,0,0,2021/05/03 12:56:56
Island County,4/4/2021,8,26,34,5,11,5,7,4,2,0,2021/05/03 12:56:56
Island County,11/4/2021,13,21,34,6,16,5,5,2,0,0,2021/05/03 12:56:56
Island County,18/4/2021,23,35,58,11,21,11,11,4,0,0,2021/05/03 12:56:56
Island County,25/4/2021,17,34,51,8,19,13,8,3,0,0,2021/05/03 12:56:56
Jefferson County,1/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,8/3/2020,0,6,6,0,1,1,1,3,0,0,2021/05/03 12:56:56
Jefferson County,15/3/2020,0,8,8,0,3,3,1,1,0,0,2021/05/03 12:56:56
Jefferson County,22/3/2020,0,8,8,0,1,2,3,2,0,0,2021/05/03 12:56:56
Jefferson County,29/3/2020,0,5,5,0,0,0,3,1,1,0,2021/05/03 12:56:56
Jefferson County,5/4/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Jefferson County,3/5/2020,0,1,1,0,0,0,0,0,1,0,2021/05/03 12:56:56
Jefferson County,24/5/2020,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Jefferson County,7/6/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,14/6/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,21/6/2020,0,5,5,1,0,2,0,2,0,0,2021/05/03 12:56:56
Jefferson County,28/6/2020,0,3,3,0,2,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,5/7/2020,0,3,3,0,0,1,2,0,0,0,2021/05/03 12:56:56
Jefferson County,12/7/2020,0,6,6,4,1,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,26/7/2020,0,3,3,0,0,0,2,1,0,0,2021/05/03 12:56:56
Jefferson County,2/8/2020,0,2,2,1,0,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,9/8/2020,0,6,6,0,0,1,2,1,2,0,2021/05/03 12:56:56
Jefferson County,16/8/2020,0,6,6,2,2,1,0,1,0,0,2021/05/03 12:56:56
Jefferson County,23/8/2020,0,3,3,0,0,0,2,1,0,0,2021/05/03 12:56:56
Jefferson County,6/9/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Jefferson County,27/9/2020,0,3,3,0,1,0,1,1,0,0,2021/05/03 12:56:56
Jefferson County,4/10/2020,0,5,5,0,0,1,2,2,0,0,2021/05/03 12:56:56
Jefferson County,11/10/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Jefferson County,18/10/2020,0,5,5,0,0,1,3,1,0,0,2021/05/03 12:56:56
Jefferson County,25/10/2020,0,3,3,1,0,1,0,0,1,0,2021/05/03 12:56:56
Jefferson County,1/11/2020,0,9,9,4,0,4,1,0,0,0,2021/05/03 12:56:56
Jefferson County,8/11/2020,0,23,23,2,3,6,5,6,1,0,2021/05/03 12:56:56
Jefferson County,15/11/2020,0,27,27,2,2,4,7,8,4,0,2021/05/03 12:56:56
Jefferson County,22/11/2020,0,17,17,2,5,3,5,2,0,0,2021/05/03 12:56:56
Jefferson County,29/11/2020,0,21,21,6,5,4,3,1,2,0,2021/05/03 12:56:56
Jefferson County,6/12/2020,0,10,10,3,2,2,3,0,0,0,2021/05/03 12:56:56
Jefferson County,13/12/2020,0,9,9,1,2,1,1,2,2,0,2021/05/03 12:56:56
Jefferson County,20/12/2020,1,11,12,5,1,2,2,2,0,0,2021/05/03 12:56:56
Jefferson County,27/12/2020,0,18,18,1,3,2,3,7,2,0,2021/05/03 12:56:56
Jefferson County,3/1/2021,0,22,22,4,3,2,11,1,1,0,2021/05/03 12:56:56
Jefferson County,10/1/2021,1,17,18,3,4,6,2,3,0,0,2021/05/03 12:56:56
Jefferson County,17/1/2021,0,8,8,1,4,3,0,0,0,0,2021/05/03 12:56:56
Jefferson County,24/1/2021,0,26,26,15,2,4,1,4,0,0,2021/05/03 12:56:56
Jefferson County,31/1/2021,0,13,13,1,10,0,2,0,0,0,2021/05/03 12:56:56
Jefferson County,7/2/2021,0,7,7,2,0,1,4,0,0,0,2021/05/03 12:56:56
Jefferson County,14/2/2021,0,2,2,0,0,0,1,0,1,0,2021/05/03 12:56:56
Jefferson County,21/2/2021,0,5,5,1,2,1,0,1,0,0,2021/05/03 12:56:56
Jefferson County,7/3/2021,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Jefferson County,14/3/2021,0,7,7,4,2,0,1,0,0,0,2021/05/03 12:56:56
Jefferson County,28/3/2021,1,7,8,1,2,1,4,0,0,0,2021/05/03 12:56:56
Jefferson County,4/4/2021,0,10,10,2,4,4,0,0,0,0,2021/05/03 12:56:56
Jefferson County,11/4/2021,0,14,14,3,0,4,7,0,0,0,2021/05/03 12:56:56
Jefferson County,18/4/2021,0,8,8,0,2,1,4,1,0,0,2021/05/03 12:56:56
Jefferson County,25/4/2021,2,10,12,0,4,3,3,1,1,0,2021/05/03 12:56:56
King County,16/2/2020,0,2,2,0,0,0,0,1,1,0,2021/05/03 12:56:56
King County,23/2/2020,0,30,30,2,2,6,8,8,4,0,2021/05/03 12:56:56
King County,1/3/2020,0,156,156,0,14,21,30,40,51,0,2021/05/03 12:56:56
King County,8/3/2020,0,506,506,12,74,100,103,131,86,0,2021/05/03 12:56:56
King County,15/3/2020,0,814,814,8,166,189,216,141,94,0,2021/05/03 12:56:56
King County,22/3/2020,0,1122,1122,13,231,283,313,164,118,0,2021/05/03 12:56:56
King County,29/3/2020,0,1214,1214,46,259,272,332,189,115,1,2021/05/03 12:56:56
King County,5/4/2020,0,938,938,27,194,221,263,133,99,1,2021/05/03 12:56:56
King County,12/4/2020,0,779,779,41,168,200,208,94,68,0,2021/05/03 12:56:56
King County,19/4/2020,0,654,654,30,173,147,168,82,54,0,2021/05/03 12:56:56
King County,26/4/2020,0,644,644,40,172,159,154,68,51,0,2021/05/03 12:56:56
King County,3/5/2020,0,512,512,48,139,152,93,41,39,0,2021/05/03 12:56:56
King County,10/5/2020,0,446,446,54,118,109,87,49,29,0,2021/05/03 12:56:56
King County,17/5/2020,0,338,338,46,89,88,63,27,25,0,2021/05/03 12:56:56
King County,24/5/2020,0,338,338,38,98,98,60,20,24,0,2021/05/03 12:56:56
King County,31/5/2020,0,292,292,47,89,75,54,16,10,1,2021/05/03 12:56:56
King County,7/6/2020,0,336,336,36,133,60,42,39,26,0,2021/05/03 12:56:56
King County,14/6/2020,0,494,494,66,182,129,77,22,18,0,2021/05/03 12:56:56
King County,21/6/2020,0,888,888,153,376,192,109,36,22,0,2021/05/03 12:56:56
King County,28/6/2020,0,1158,1158,230,541,182,141,42,22,0,2021/05/03 12:56:56
King County,5/7/2020,3,1186,1189,193,480,254,175,68,18,1,2021/05/03 12:56:56
King County,12/7/2020,28,1214,1242,191,459,297,202,63,29,1,2021/05/03 12:56:56
King County,19/7/2020,19,1152,1171,179,413,262,222,73,22,0,2021/05/03 12:56:56
King County,26/7/2020,31,1061,1092,203,331,250,167,91,47,3,2021/05/03 12:56:56
King County,2/8/2020,11,990,1001,229,277,230,172,68,25,0,2021/05/03 12:56:56
King County,9/8/2020,23,1005,1028,186,301,268,172,67,34,0,2021/05/03 12:56:56
King County,16/8/2020,22,791,813,149,252,199,126,67,20,0,2021/05/03 12:56:56
King County,23/8/2020,18,804,822,175,253,185,142,54,13,0,2021/05/03 12:56:56
King County,30/8/2020,24,660,684,125,244,149,103,43,20,0,2021/05/03 12:56:56
King County,6/9/2020,7,576,583,131,186,129,90,36,11,0,2021/05/03 12:56:56
King County,13/9/2020,7,555,562,91,206,123,106,24,12,0,2021/05/03 12:56:56
King County,20/9/2020,5,680,685,100,235,174,125,38,13,0,2021/05/03 12:56:56
King County,27/9/2020,17,1040,1057,258,327,220,162,69,21,0,2021/05/03 12:56:56
King County,4/10/2020,20,1058,1078,219,336,271,150,65,18,19,2021/05/03 12:56:56
King County,11/10/2020,21,1046,1067,199,352,283,161,60,12,0,2021/05/03 12:56:56
King County,18/10/2020,23,1367,1390,216,486,345,218,92,33,0,2021/05/03 12:56:56
King County,25/10/2020,35,1975,2010,362,737,490,289,107,25,0,2021/05/03 12:56:56
King County,1/11/2020,43,3122,3165,532,1146,761,519,167,38,2,2021/05/03 12:56:56
King County,8/11/2020,54,4361,4415,720,1522,1120,685,277,91,0,2021/05/03 12:56:56
King County,15/11/2020,58,5202,5260,830,1761,1369,868,317,114,1,2021/05/03 12:56:56
King County,22/11/2020,27,4494,4521,688,1479,1131,815,292,114,2,2021/05/03 12:56:56
King County,29/11/2020,56,5100,5156,850,1588,1242,902,395,178,1,2021/05/03 12:56:56
King County,6/12/2020,101,4497,4598,728,1460,1095,791,360,161,3,2021/05/03 12:56:56
King County,13/12/2020,119,3821,3940,562,1213,958,725,319,155,8,2021/05/03 12:56:56
King County,20/12/2020,106,2905,3011,464,890,700,590,259,107,1,2021/05/03 12:56:56
King County,27/12/2020,114,3794,3908,627,1231,957,694,275,122,2,2021/05/03 12:56:56
King County,3/1/2021,202,4192,4394,698,1526,1060,702,280,126,2,2021/05/03 12:56:56
King County,10/1/2021,73,2915,2988,500,934,702,527,226,99,0,2021/05/03 12:56:56
King County,17/1/2021,92,2349,2441,422,797,562,428,149,82,1,2021/05/03 12:56:56
King County,24/1/2021,135,1979,2114,372,577,523,397,175,68,2,2021/05/03 12:56:56
King County,31/1/2021,178,1692,1870,375,544,450,332,131,38,0,2021/05/03 12:56:56
King County,7/2/2021,99,1199,1298,248,389,276,234,114,37,0,2021/05/03 12:56:56
King County,14/2/2021,104,996,1100,171,368,267,199,82,12,1,2021/05/03 12:56:56
King County,21/2/2021,100,991,1091,201,349,284,177,64,13,3,2021/05/03 12:56:56
King County,28/2/2021,143,952,1095,219,365,268,178,47,18,0,2021/05/03 12:56:56
